,speech,label
305,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_moon_disgust.wav,disgust
306,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_mop_disgust.wav,disgust
307,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_mouse_disgust.wav,disgust
308,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_nag_disgust.wav,disgust
309,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_name_disgust.wav,disgust
310,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_near_disgust.wav,disgust
311,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_neat_disgust.wav,disgust
312,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_nice_disgust.wav,disgust
313,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_note_disgust.wav,disgust
314,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_numb_disgust.wav,disgust
315,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_pad_disgust.wav,disgust
316,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_page_disgust.wav,disgust
317,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_pain_disgust.wav,disgust
318,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_pass_disgust.wav,disgust
319,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_pearl_disgust.wav,disgust
320,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_peg_disgust.wav,disgust
321,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_perch_disgust.wav,disgust
322,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_phone_disgust.wav,disgust
323,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_pick_disgust.wav,disgust
324,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_pike_disgust.wav,disgust
325,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_pole_disgust.wav,disgust
326,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_pool_disgust.wav,disgust
327,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_puff_disgust.wav,disgust
328,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_rag_disgust.wav,disgust
329,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_raid_disgust.wav,disgust
330,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_rain_disgust.wav,disgust
331,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_raise_disgust.wav,disgust
332,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_rat_disgust.wav,disgust
333,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_reach_disgust.wav,disgust
334,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_read_disgust.wav,disgust
335,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_red_disgust.wav,disgust
336,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_ring_disgust.wav,disgust
337,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_ripe_disgust.wav,disgust
338,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_road_disgust.wav,disgust
339,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_room_disgust.wav,disgust
340,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_rose_disgust.wav,disgust
341,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_rot_disgust.wav,disgust
342,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_rough_disgust.wav,disgust
343,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_rush_disgust.wav,disgust
344,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_said_disgust.wav,disgust
345,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_sail_disgust.wav,disgust
346,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_search_disgust.wav,disgust
347,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_seize_disgust.wav,disgust
348,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_sell_disgust.wav,disgust
349,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_shack_disgust.wav,disgust
350,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_shall_disgust.wav,disgust
351,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_shawl_disgust.wav,disgust
352,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_sheep_disgust.wav,disgust
353,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_shirt_disgust.wav,disgust
354,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_should_disgust.wav,disgust
355,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_shout_disgust.wav,disgust
356,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_size_disgust.wav,disgust
357,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_soap_disgust.wav,disgust
358,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_soup_disgust.wav,disgust
359,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_sour_disgust.wav,disgust
360,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_south_disgust.wav,disgust
361,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_sub_disgust.wav,disgust
362,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_such_disgust.wav,disgust
363,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_sure_disgust.wav,disgust
364,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_take_disgust.wav,disgust
365,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_talk_disgust.wav,disgust
366,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_tape_disgust.wav,disgust
367,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_team_disgust.wav,disgust
368,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_tell_disgust.wav,disgust
369,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_thin_disgust.wav,disgust
370,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_third_disgust.wav,disgust
371,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_thought_disgust.wav,disgust
372,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_thumb_disgust.wav,disgust
373,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_time_disgust.wav,disgust
374,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_tip_disgust.wav,disgust
375,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_tire_disgust.wav,disgust
376,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_ton_disgust.wav,disgust
377,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_tool_disgust.wav,disgust
378,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_tough_disgust.wav,disgust
379,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_turn_disgust.wav,disgust
380,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_vine_disgust.wav,disgust
381,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_voice_disgust.wav,disgust
382,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_void_disgust.wav,disgust
383,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_vote_disgust.wav,disgust
384,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_wag_disgust.wav,disgust
385,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_walk_disgust.wav,disgust
386,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_wash_disgust.wav,disgust
387,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_week_disgust.wav,disgust
388,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_wheat_disgust.wav,disgust
389,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_when_disgust.wav,disgust
390,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_which_disgust.wav,disgust
391,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_whip_disgust.wav,disgust
392,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_white_disgust.wav,disgust
393,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_wife_disgust.wav,disgust
394,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_wire_disgust.wav,disgust
395,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_witch_disgust.wav,disgust
396,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_yearn_disgust.wav,disgust
397,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_yes_disgust.wav,disgust
398,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_young_disgust.wav,disgust
399,./dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_youth_disgust.wav,disgust
400,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_back_fear.wav,fear
401,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_bar_fear.wav,fear
402,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_base_fear.wav,fear
403,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_bath_fear.wav,fear
404,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_bean_fear.wav,fear
405,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_beg_fear.wav,fear
406,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_bite_fear.wav,fear
407,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_boat_fear.wav,fear
408,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_bone_fear.wav,fear
409,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_book_fear.wav,fear
410,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_bought_fear.wav,fear
411,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_burn_fear.wav,fear
412,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_cab_fear.wav,fear
413,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_calm_fear.wav,fear
414,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_came_fear.wav,fear
415,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_cause_fear.wav,fear
416,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_chain_fear.wav,fear
417,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_chair_fear.wav,fear
418,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_chalk_fear.wav,fear
419,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_chat_fear.wav,fear
420,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_check_fear.wav,fear
421,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_cheek_fear.wav,fear
422,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_chief_fear.wav,fear
423,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_choice_fear.wav,fear
424,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_cool_fear.wav,fear
425,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_dab_fear.wav,fear
426,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_date_fear.wav,fear
427,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_dead_fear.wav,fear
428,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_death_fear.wav,fear
429,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_deep_fear.wav,fear
430,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_dime_fear.wav,fear
431,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_dip_fear.wav,fear
432,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_ditch_fear.wav,fear
433,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_dodge_fear.wav,fear
434,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_dog_fear.wav,fear
435,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_doll_fear.wav,fear
436,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_door_fear.wav,fear
437,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_fail_fear.wav,fear
438,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_fall_fear.wav,fear
439,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_far_fear.wav,fear
440,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_fat_fear.wav,fear
441,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_fit_fear.wav,fear
442,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_five_fear.wav,fear
443,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_food_fear.wav,fear
444,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_gap_fear.wav,fear
445,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_gas_fear.wav,fear
446,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_gaze_fear.wav,fear
447,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_germ_fear.wav,fear
448,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_get_fear.wav,fear
449,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_gin_fear.wav,fear
450,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_goal_fear.wav,fear
451,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_good_fear.wav,fear
452,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_goose_fear.wav,fear
453,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_gun_fear.wav,fear
454,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_half_fear.wav,fear
455,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hall_fear.wav,fear
456,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hash_fear.wav,fear
457,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hate_fear.wav,fear
458,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_have_fear.wav,fear
459,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_haze_fear.wav,fear
460,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hire_fear.wav,fear
461,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hit_fear.wav,fear
462,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hole_fear.wav,fear
463,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_home_fear.wav,fear
464,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hurl_fear.wav,fear
465,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hush_fear.wav,fear
466,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_jail_fear.wav,fear
467,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_jar_fear.wav,fear
468,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_join_fear.wav,fear
469,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_judge_fear.wav,fear
470,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_jug_fear.wav,fear
471,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_juice_fear.wav,fear
472,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_keen_fear.wav,fear
473,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_keep_fear.wav,fear
474,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_keg_fear.wav,fear
475,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_kick_fear.wav,fear
476,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_kill_fear.wav,fear
477,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_king_fear.wav,fear
478,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_kite_fear.wav,fear
479,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_knock_fear.wav,fear
480,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_late_fear.wav,fear
481,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_laud_fear.wav,fear
482,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_lean_fear.wav,fear
483,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_learn_fear.wav,fear
484,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_lease_fear.wav,fear
485,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_lid_fear.wav,fear
486,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_life_fear.wav,fear
487,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_limb_fear.wav,fear
488,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_live_fear.wav,fear
489,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_loaf_fear.wav,fear
490,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_long_fear.wav,fear
491,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_lore_fear.wav,fear
492,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_lose_fear.wav,fear
493,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_lot_fear.wav,fear
494,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_love_fear.wav,fear
495,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_luck_fear.wav,fear
496,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_make_fear.wav,fear
497,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_match_fear.wav,fear
498,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_merge_fear.wav,fear
499,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_mess_fear.wav,fear
500,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_met_fear.wav,fear
501,./dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_mill_fear.wav,fear
